Time,rnti,SFN,nb_cce,ncce,L,format,nof_bits,preamble,ta,dci_payload
1666257036740,0,9338,,,,,,,,
1666257036741,0,9339,,,,,,,,
1666257036742,65535,9340,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036743,0,9341,,,,,,,,
1666257036744,0,9342,,,,,,,,
1666257036745,0,9343,,,,,,,,
1666257036746,0,9344,,,,,,,,
1666257036747,54519,9345,40.0,0.0,8.0,6.0,45.0,48.0,8.0,001000000111100010000111000000010000000001001
1666257036747,65535,9345,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036748,0,9346,,,,,,,,
1666257036749,0,9347,,,,,,,,
1666257036750,0,9348,,,,,,,,
1666257036751,0,9349,,,,,,,,
1666257036752,0,9350,,,,,,,,
1666257036753,0,9351,,,,,,,,
1666257036754,0,9352,,,,,,,,
1666257036755,0,9353,,,,,,,,
1666257036756,0,9354,,,,,,,,
1666257036757,0,9355,,,,,,,,
1666257036758,0,9356,,,,,,,,
1666257036759,0,9357,,,,,,,,
1666257036760,0,9358,,,,,,,,
1666257036761,43291,9359,40.0,24.0,8.0,6.0,45.0,12.0,5.0,000001000100000000000101100111010000000001000
1666257036762,65535,9360,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257036763,0,9361,,,,,,,,
1666257036764,0,9362,,,,,,,,
1666257036765,0,9363,,,,,,,,
1666257036766,0,9364,,,,,,,,
1666257036767,65535,9365,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036768,0,9366,,,,,,,,
1666257036769,43291,9367,15.0,12.0,2.0,0.0,27.0,12.0,5.0,000000000010101101000100010
1666257036770,43291,9368,15.0,12.0,2.0,0.0,27.0,12.0,5.0,000000010100001101010100000
1666257036771,65534,9369,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257036771,43291,9369,40.0,32.0,4.0,0.0,27.0,12.0,5.0,000000010101001101110100000
1666257036772,43291,9370,15.0,4.0,4.0,0.0,27.0,12.0,5.0,000000011010001101100100010
1666257036773,43291,9371,15.0,8.0,4.0,0.0,27.0,12.0,5.0,000000010100001100110100000
1666257036774,43291,9372,15.0,10.0,2.0,0.0,27.0,12.0,5.0,000000010100001101010100000
1666257036775,43291,9373,15.0,12.0,2.0,0.0,27.0,12.0,5.0,000000010100001101010100010
1666257036776,43291,9374,15.0,0.0,8.0,0.0,27.0,12.0,5.0,000000100111001011110100100
1666257036777,0,9375,,,,,,,,
1666257036778,43291,9376,40.0,24.0,8.0,6.0,45.0,12.0,5.0,000001000000000000000110000000010000000001001
1666257036778,43291,9376,40.0,22.0,2.0,0.0,27.0,12.0,5.0,000000011011001011100100010
1666257036779,43291,9377,15.0,12.0,2.0,0.0,27.0,12.0,5.0,000000010111001100100100000
1666257036780,43291,9378,40.0,16.0,8.0,6.0,45.0,12.0,5.0,000000000000100000000110100001110000000001001
1666257036780,43291,9378,40.0,12.0,2.0,0.0,27.0,12.0,5.0,000000010101101100010100000
1666257036781,43291,9379,15.0,8.0,4.0,0.0,27.0,12.0,5.0,000000010101001100000100010
1666257036782,43291,9380,15.0,6.0,2.0,0.0,27.0,12.0,5.0,000000010101001100000100000
1666257036783,43291,9381,15.0,12.0,2.0,0.0,27.0,12.0,5.0,000000011000001011100100000
1666257036784,43291,9382,15.0,6.0,2.0,0.0,27.0,12.0,5.0,000000010100001100100100010
1666257036785,43291,9383,15.0,12.0,2.0,0.0,27.0,12.0,5.0,000000010100001100110100000
1666257036786,43291,9384,15.0,12.0,2.0,0.0,27.0,12.0,5.0,000000010100001100110100000
1666257036787,65535,9385,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036788,0,9386,,,,,,,,
1666257036789,43291,9387,40.0,22.0,2.0,0.0,27.0,12.0,5.0,000000010000011101010100010
1666257036790,0,9388,,,,,,,,
1666257036791,43291,9389,40.0,22.0,2.0,0.0,27.0,12.0,5.0,000000011111111100110100000
1666257036792,43291,9390,15.0,12.0,2.0,0.0,27.0,12.0,5.0,000000100011111100110100010
1666257036793,43291,9391,15.0,8.0,4.0,0.0,27.0,12.0,5.0,000000100010111100100100000
1666257036794,43291,9392,15.0,6.0,2.0,0.0,27.0,12.0,5.0,000000100100001101000100000
1666257036795,43291,9393,15.0,12.0,2.0,0.0,27.0,12.0,5.0,000000100011111101010100010
1666257036796,0,9394,,,,,,,,
1666257036797,43291,9395,15.0,0.0,8.0,6.0,45.0,12.0,5.0,000000000001000000000111000000010000000001001
1666257036798,0,9396,,,,,,,,
1666257036799,0,9397,,,,,,,,
1666257036800,0,9398,,,,,,,,
1666257036801,0,9399,,,,,,,,
1666257036802,0,9400,,,,,,,,
1666257036803,0,9401,,,,,,,,
1666257036804,0,9402,,,,,,,,
1666257036805,0,9403,,,,,,,,
1666257036806,0,9404,,,,,,,,
1666257036807,65535,9405,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036807,31355,9405,15.0,14.0,1.0,0.0,28.0,29.0,3.0,0000001000111011101001000100
1666257036808,0,9406,,,,,,,,
1666257036809,0,9407,,,,,,,,
1666257036810,0,9408,,,,,,,,
1666257036811,0,9409,,,,,,,,
1666257036812,0,9410,,,,,,,,
1666257036813,0,9411,,,,,,,,
1666257036814,0,9412,,,,,,,,
1666257036815,0,9413,,,,,,,,
1666257036816,0,9414,,,,,,,,
1666257036817,0,9415,,,,,,,,
1666257036818,0,9416,,,,,,,,
1666257036819,0,9417,,,,,,,,
1666257036820,0,9418,,,,,,,,
1666257036821,0,9419,,,,,,,,
1666257036822,0,9420,,,,,,,,
1666257036823,0,9421,,,,,,,,
1666257036824,0,9422,,,,,,,,
1666257036825,0,9423,,,,,,,,
1666257036826,0,9424,,,,,,,,
1666257036827,54519,9425,65.0,40.0,8.0,6.0,45.0,48.0,8.0,001000000111100010001111000000010000000001000
1666257036827,65535,9425,65.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036828,54519,9426,40.0,32.0,8.0,6.0,45.0,48.0,8.0,010000010111100000000111100000010000000001000
1666257036829,0,9427,,,,,,,,
1666257036830,0,9428,,,,,,,,
1666257036831,0,9429,,,,,,,,
1666257036832,0,9430,,,,,,,,
1666257036833,0,9431,,,,,,,,
1666257036834,0,9432,,,,,,,,
1666257036835,54519,9433,40.0,16.0,8.0,6.0,45.0,48.0,8.0,000000000111101100000111000000010000000001000
1666257036836,0,9434,,,,,,,,
1666257036837,0,9435,,,,,,,,
1666257036838,0,9436,,,,,,,,
1666257036839,0,9437,,,,,,,,
1666257036840,0,9438,,,,,,,,
1666257036841,0,9439,,,,,,,,
1666257036842,0,9440,,,,,,,,
1666257036843,65535,9441,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257036844,57333,9442,15.0,12.0,2.0,0.0,27.0,3.0,3.0,000000000001001110110100010
1666257036845,0,9443,,,,,,,,
1666257036846,0,9444,,,,,,,,
1666257036847,65535,9445,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036848,0,9446,,,,,,,,
1666257036849,0,9447,,,,,,,,
1666257036850,0,9448,,,,,,,,
1666257036851,0,9449,,,,,,,,
1666257036852,0,9450,,,,,,,,
1666257036853,0,9451,,,,,,,,
1666257036854,65535,9452,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257036855,0,9453,,,,,,,,
1666257036856,0,9454,,,,,,,,
1666257036857,0,9455,,,,,,,,
1666257036858,0,9456,,,,,,,,
1666257036859,0,9457,,,,,,,,
1666257036860,0,9458,,,,,,,,
1666257036861,0,9459,,,,,,,,
1666257036862,65535,9460,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257036863,0,9461,,,,,,,,
1666257036864,0,9462,,,,,,,,
1666257036865,0,9463,,,,,,,,
1666257036866,0,9464,,,,,,,,
1666257036867,65535,9465,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036868,0,9466,,,,,,,,
1666257036869,0,9467,,,,,,,,
1666257036870,0,9468,,,,,,,,
1666257036871,0,9469,,,,,,,,
1666257036872,0,9470,,,,,,,,
1666257036873,0,9471,,,,,,,,
1666257036874,0,9472,,,,,,,,
1666257036875,0,9473,,,,,,,,
1666257036876,0,9474,,,,,,,,
1666257036877,0,9475,,,,,,,,
1666257036878,0,9476,,,,,,,,
1666257036879,0,9477,,,,,,,,
1666257036880,0,9478,,,,,,,,
1666257036881,0,9479,,,,,,,,
1666257036882,65535,9480,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257036882,18863,9480,15.0,6.0,2.0,0.0,27.0,27.0,2.0,000000000110101110100100010
1666257036883,0,9481,,,,,,,,
1666257036884,0,9482,,,,,,,,
1666257036885,0,9483,,,,,,,,
1666257036886,0,9484,,,,,,,,
1666257036887,65535,9485,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036888,0,9486,,,,,,,,
1666257036889,0,9487,,,,,,,,
1666257036890,0,9488,,,,,,,,
1666257036891,65534,9489,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257036892,0,9490,,,,,,,,
1666257036893,0,9491,,,,,,,,
1666257036894,0,9492,,,,,,,,
1666257036895,0,9493,,,,,,,,
1666257036896,0,9494,,,,,,,,
1666257036897,0,9495,,,,,,,,
1666257036898,0,9496,,,,,,,,
1666257036899,0,9497,,,,,,,,
1666257036900,0,9498,,,,,,,,
1666257036901,0,9499,,,,,,,,
1666257036902,0,9500,,,,,,,,
1666257036903,0,9501,,,,,,,,
1666257036904,0,9502,,,,,,,,
1666257036905,0,9503,,,,,,,,
1666257036906,0,9504,,,,,,,,
1666257036907,65535,9505,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036908,0,9506,,,,,,,,
1666257036909,0,9507,,,,,,,,
1666257036910,0,9508,,,,,,,,
1666257036911,0,9509,,,,,,,,
1666257036912,0,9510,,,,,,,,
1666257036913,0,9511,,,,,,,,
1666257036914,0,9512,,,,,,,,
1666257036915,0,9513,,,,,,,,
1666257036916,0,9514,,,,,,,,
1666257036917,0,9515,,,,,,,,
1666257036918,0,9516,,,,,,,,
1666257036919,0,9517,,,,,,,,
1666257036920,0,9518,,,,,,,,
1666257036921,43291,9519,15.0,6.0,2.0,0.0,27.0,12.0,5.0,000000000100011110110000010
1666257036922,65535,9520,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257036923,0,9521,,,,,,,,
1666257036924,0,9522,,,,,,,,
1666257036925,0,9523,,,,,,,,
1666257036926,0,9524,,,,,,,,
1666257036927,65535,9525,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257036928,0,9526,,,,,,,,
1666257036929,0,9527,,,,,,,,
1666257036930,0,9528,,,,,,,,
1666257036931,0,9529,,,,,,,,
1666257036932,0,9530,,,,,,,,
1666257036933,0,9531,,,,,,,,
1666257036934,0,9532,,,,,,,,
1666257036935,0,9533,,,,,,,,
1666257036936,0,9534,,,,,,,,
1666257036937,0,9535,,,,,,,,
1666257036938,0,9536,,,,,,,,
1666257036939,0,9537,,,,,,,,
1666257036940,0,9538,,,,,,,,
1666257036941,0,9539,,,,,,,,
1666257036942,0,9540,,,,,,,,
1666257036943,0,9541,,,,,,,,
1666257036944,0,9542,,,,,,,,
1666257036945,0,9543,,,,,,,,
1666257036946,0,9544,,,,,,,,
1666257036947,65535,9545,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257036948,0,9546,,,,,,,,
1666257036949,0,9547,,,,,,,,
1666257036950,0,9548,,,,,,,,
1666257036951,0,9549,,,,,,,,
1666257036952,0,9550,,,,,,,,
1666257036953,0,9551,,,,,,,,
1666257036954,0,9552,,,,,,,,
1666257036955,0,9553,,,,,,,,
1666257036956,0,9554,,,,,,,,
1666257036957,0,9555,,,,,,,,
1666257036958,0,9556,,,,,,,,
1666257036959,0,9557,,,,,,,,
1666257036960,0,9558,,,,,,,,
1666257036961,0,9559,,,,,,,,
1666257036962,0,9560,,,,,,,,
1666257036963,0,9561,,,,,,,,
1666257036964,0,9562,,,,,,,,
1666257036965,0,9563,,,,,,,,
1666257036966,0,9564,,,,,,,,
1666257036967,65535,9565,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257036967,31355,9565,15.0,12.0,2.0,0.0,28.0,29.0,3.0,0000001001000011101100000100
1666257036968,0,9566,,,,,,,,
1666257036969,0,9567,,,,,,,,
1666257036970,0,9568,,,,,,,,
1666257036971,0,9569,,,,,,,,
1666257036972,0,9570,,,,,,,,
1666257036973,0,9571,,,,,,,,
1666257036974,0,9572,,,,,,,,
1666257036975,0,9573,,,,,,,,
1666257036976,0,9574,,,,,,,,
1666257036977,0,9575,,,,,,,,
1666257036978,0,9576,,,,,,,,
1666257036979,0,9577,,,,,,,,
1666257036980,0,9578,,,,,,,,
1666257036981,0,9579,,,,,,,,
1666257036982,0,9580,,,,,,,,
1666257036983,0,9581,,,,,,,,
1666257036984,0,9582,,,,,,,,
1666257036985,0,9583,,,,,,,,
1666257036986,0,9584,,,,,,,,
1666257036987,65535,9585,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257036988,0,9586,,,,,,,,
1666257036989,0,9587,,,,,,,,
1666257036990,0,9588,,,,,,,,
1666257036991,0,9589,,,,,,,,
1666257036992,0,9590,,,,,,,,
1666257036993,0,9591,,,,,,,,
1666257036994,0,9592,,,,,,,,
1666257036995,0,9593,,,,,,,,
1666257036996,0,9594,,,,,,,,
1666257036997,0,9595,,,,,,,,
1666257036998,0,9596,,,,,,,,
1666257036999,0,9597,,,,,,,,
1666257037000,0,9598,,,,,,,,
1666257037001,0,9599,,,,,,,,
1666257037002,0,9600,,,,,,,,
1666257037003,65535,9601,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257037004,57333,9602,15.0,10.0,2.0,0.0,27.0,3.0,3.0,000000010001101110100100010
1666257037005,0,9603,,,,,,,,
1666257037006,0,9604,,,,,,,,
1666257037007,65535,9605,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257037008,0,9606,,,,,,,,
1666257037009,0,9607,,,,,,,,
1666257037010,0,9608,,,,,,,,
1666257037011,65534,9609,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257037012,0,9610,,,,,,,,
1666257037013,0,9611,,,,,,,,
1666257037014,65535,9612,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257037015,0,9613,,,,,,,,
1666257037016,0,9614,,,,,,,,
1666257037017,0,9615,,,,,,,,
1666257037018,0,9616,,,,,,,,
1666257037019,0,9617,,,,,,,,
1666257037020,0,9618,,,,,,,,
1666257037021,0,9619,,,,,,,,
1666257037022,65535,9620,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257037023,0,9621,,,,,,,,
1666257037024,0,9622,,,,,,,,
1666257037025,0,9623,,,,,,,,
1666257037026,0,9624,,,,,,,,
1666257037027,65535,9625,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257037028,0,9626,,,,,,,,
1666257037029,0,9627,,,,,,,,
1666257037030,0,9628,,,,,,,,
1666257037031,0,9629,,,,,,,,
1666257037032,0,9630,,,,,,,,
1666257037033,0,9631,,,,,,,,
1666257037034,0,9632,,,,,,,,
1666257037035,0,9633,,,,,,,,
1666257037036,0,9634,,,,,,,,
1666257037037,0,9635,,,,,,,,
1666257037038,0,9636,,,,,,,,
1666257037039,0,9637,,,,,,,,
1666257037040,0,9638,,,,,,,,
1666257037041,0,9639,,,,,,,,
1666257037042,65535,9640,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257037042,18863,9640,15.0,14.0,1.0,0.0,27.0,27.0,2.0,000000000001001110110000010
1666257037043,0,9641,,,,,,,,
1666257037044,0,9642,,,,,,,,
1666257037045,0,9643,,,,,,,,
1666257037046,0,9644,,,,,,,,
1666257037047,65535,9645,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257037048,0,9646,,,,,,,,
1666257037049,0,9647,,,,,,,,
1666257037050,0,9648,,,,,,,,
1666257037051,0,9649,,,,,,,,
1666257037052,0,9650,,,,,,,,
1666257037053,0,9651,,,,,,,,
1666257037054,0,9652,,,,,,,,
1666257037055,0,9653,,,,,,,,
1666257037056,0,9654,,,,,,,,
1666257037057,0,9655,,,,,,,,
1666257037058,0,9656,,,,,,,,
1666257037059,0,9657,,,,,,,,
1666257037060,0,9658,,,,,,,,
1666257037061,0,9659,,,,,,,,
1666257037062,65535,9660,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257037063,0,9661,,,,,,,,
1666257037064,0,9662,,,,,,,,
1666257037065,0,9663,,,,,,,,
1666257037066,0,9664,,,,,,,,
1666257037067,65535,9665,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257037068,0,9666,,,,,,,,
1666257037069,0,9667,,,,,,,,
1666257037070,0,9668,,,,,,,,
1666257037071,0,9669,,,,,,,,
1666257037072,0,9670,,,,,,,,
1666257037073,0,9671,,,,,,,,
1666257037074,0,9672,,,,,,,,
1666257037075,0,9673,,,,,,,,
1666257037076,0,9674,,,,,,,,
1666257037077,0,9675,,,,,,,,
1666257037078,0,9676,,,,,,,,
1666257037079,0,9677,,,,,,,,
1666257037080,0,9678,,,,,,,,
1666257037081,43291,9679,40.0,24.0,2.0,0.0,27.0,12.0,5.0,000000010000011110100100010
1666257037082,65535,9680,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257037083,0,9681,,,,,,,,
1666257037084,0,9682,,,,,,,,
1666257037085,0,9683,,,,,,,,
1666257037086,0,9684,,,,,,,,
1666257037087,65535,9685,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257037088,0,9686,,,,,,,,
1666257037089,0,9687,,,,,,,,
1666257037090,0,9688,,,,,,,,
1666257037091,65534,9689,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257037092,0,9690,,,,,,,,
1666257037093,0,9691,,,,,,,,
1666257037094,0,9692,,,,,,,,
1666257037095,0,9693,,,,,,,,
1666257037096,0,9694,,,,,,,,
1666257037097,0,9695,,,,,,,,
1666257037098,0,9696,,,,,,,,
1666257037099,0,9697,,,,,,,,
1666257037100,0,9698,,,,,,,,
1666257037101,0,9699,,,,,,,,
1666257037102,0,9700,,,,,,,,
1666257037103,0,9701,,,,,,,,
1666257037104,0,9702,,,,,,,,
1666257037105,0,9703,,,,,,,,
1666257037106,0,9704,,,,,,,,
1666257037107,65535,9705,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257037108,0,9706,,,,,,,,
1666257037109,0,9707,,,,,,,,
1666257037110,0,9708,,,,,,,,
1666257037111,0,9709,,,,,,,,
1666257037112,0,9710,,,,,,,,
1666257037113,0,9711,,,,,,,,
1666257037114,0,9712,,,,,,,,
1666257037115,0,9713,,,,,,,,
1666257037116,0,9714,,,,,,,,
1666257037117,0,9715,,,,,,,,
