Time,rnti,SFN,elapsed,CFI,RBmeanllr,format,preamble,ta,nb_TB,MCSi_1,MCSi_2,TBS_1,TBS_2,nb_PRB,connection_id
1698072544571,65535,1930,0.34,3,1.69,2.0,0.0,0.0,1,18,-2,776,-2,50,3
1698072544572,1759,1931,0.91,2,2.17,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544573,1759,1932,0.46,2,2.06,0.0,46.0,18.0,1,31,-2,72,-2,3,8
1698072544574,1759,1933,0.45,2,2.05,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544575,1759,1934,0.47,2,1.98,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544576,65535,1935,0.56,2,1.54,2.0,0.0,0.0,1,18,-2,776,-2,12,3
1698072544576,1759,1935,0.56,2,2.15,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544577,1759,1936,0.54,2,2.11,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544578,1759,1937,0.35,2,1.91,0.0,46.0,18.0,1,30,-2,72,-2,2,8
1698072544579,1759,1938,0.67,2,2.08,0.0,46.0,18.0,1,30,-2,72,-2,2,8
1698072544580,1759,1939,0.34,2,2.0,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544581,65535,1940,0.51,3,1.44,2.0,0.0,0.0,1,4,-2,120,-2,12,3
1698072544581,1759,1940,0.51,3,1.97,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544582,1759,1941,0.82,3,2.0,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544584,1759,1943,0.26,3,1.98,0.0,46.0,18.0,1,30,-2,72,-2,2,8
1698072544585,1759,1944,0.41,3,1.89,0.0,46.0,18.0,1,30,-2,72,-2,2,8
1698072544586,1759,1945,0.64,3,2.12,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544586,65535,1945,0.64,3,1.6,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072544587,1759,1946,0.93,3,1.96,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544588,1721,1947,0.44,2,1.85,0.0,52.0,14.0,1,13,-2,904,-2,4,6
1698072544589,1759,1948,0.45,2,1.98,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544590,65534,1949,0.42,2,1.48,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072544591,1759,1950,0.66,2,2.02,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544592,1759,1951,0.38,2,1.88,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544593,1759,1952,0.41,3,2.03,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544594,1759,1953,0.5,3,1.93,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072544595,1759,1954,0.37,3,1.92,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544596,1721,1955,0.51,3,1.95,0.0,52.0,14.0,1,30,-2,904,-2,4,6
1698072544596,1759,1955,0.51,3,1.96,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544597,1759,1956,0.42,2,1.99,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544598,1759,1957,0.44,2,1.91,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544599,1759,1958,0.54,2,1.96,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544600,1759,1959,0.32,2,2.02,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544601,1759,1960,0.6,3,1.91,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544602,1759,1961,0.7,3,1.96,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544603,1759,1962,0.77,3,1.85,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544604,1759,1963,0.45,3,2.02,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544605,1759,1964,0.65,3,1.92,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544605,1721,1964,0.65,3,1.9,2.0,52.0,14.0,1,1,-2,88,-2,3,6
1698072544606,1759,1965,0.29,3,2.21,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544606,65535,1965,0.29,3,1.58,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072544607,1759,1966,0.69,2,2.05,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544608,1759,1967,0.4,3,2.18,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544608,1721,1967,0.4,3,2.04,2.0,52.0,14.0,1,3,-2,328,-2,6,6
1698072544609,1759,1968,0.55,2,2.13,0.0,46.0,18.0,1,30,-2,72,-2,2,8
1698072544610,1759,1969,0.38,2,1.97,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544611,1759,1970,0.5,2,2.02,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544612,1759,1971,0.61,2,2.21,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544613,1759,1972,0.44,3,1.97,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544614,1759,1973,0.43,2,2.04,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544615,1759,1974,0.42,2,1.92,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544616,1759,1975,0.55,2,2.04,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544617,1759,1976,0.43,2,2.11,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544618,1759,1977,0.34,3,2.11,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544618,1759,1977,0.34,3,2.08,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072544619,1759,1978,0.26,2,2.22,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544620,1759,1979,0.58,3,2.01,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544621,1759,1980,0.49,2,2.08,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544622,1759,1981,0.42,2,2.1,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544623,1759,1982,0.48,3,2.03,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544624,1759,1983,0.65,2,2.06,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544625,1759,1984,0.43,2,2.03,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544626,1759,1985,0.45,3,2.21,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544626,65535,1985,0.45,3,1.64,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072544627,1759,1986,0.69,2,2.09,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544628,1759,1987,0.45,3,2.09,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544629,1759,1988,0.9,2,2.35,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544630,1759,1989,0.36,2,2.08,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544631,1759,1990,0.53,2,2.11,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544633,1759,1992,0.32,3,2.0,0.0,46.0,18.0,1,30,-2,72,-2,3,8
1698072544633,1721,1992,0.32,3,1.97,0.0,52.0,14.0,1,29,-2,904,-2,4,6
1698072544634,1759,1993,0.6,2,2.21,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544635,1759,1994,0.39,2,2.04,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544636,1759,1995,0.62,2,2.26,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544636,1831,1995,0.62,2,1.49,6.0,3.0,16.0,1,4,-2,392,-2,3,9
1698072544637,1759,1996,0.64,2,2.09,0.0,46.0,18.0,1,30,-2,88,-2,2,8
1698072544639,1759,1998,0.56,2,2.03,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544640,5,1999,0.34,2,1.43,2.0,0.0,0.0,1,1,-2,56,-2,6,1
1698072544641,1759,2000,0.54,3,1.93,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544641,65535,2000,0.54,3,1.62,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072544642,1759,2001,0.86,2,2.04,0.0,46.0,18.0,1,30,-2,72,-2,2,8
1698072544643,1759,2002,0.34,2,1.94,0.0,46.0,18.0,1,30,-2,72,-2,3,8
1698072544644,1759,2003,0.39,2,1.86,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072544645,1759,2004,0.34,2,2.02,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544646,65535,2005,0.44,3,1.49,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072544646,1759,2005,0.44,3,2.08,0.0,46.0,18.0,1,31,-2,72,-2,2,8
1698072544647,1759,2006,0.77,2,2.22,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544648,1721,2007,0.32,2,1.42,0.0,52.0,14.0,1,6,-2,808,-2,8,6
1698072544648,1759,2007,0.32,2,2.1,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544649,1759,2008,0.32,2,2.04,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544650,65534,2009,0.53,2,1.45,2.0,0.0,0.0,1,3,-2,104,-2,9,2
1698072544651,1759,2010,0.59,2,1.98,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544652,1759,2011,0.57,2,1.94,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544652,1831,2011,0.57,2,1.86,6.0,3.0,16.0,1,4,-2,392,-2,3,9
1698072544653,1759,2012,0.45,3,1.88,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544653,1831,2012,0.45,3,0.96,0.0,3.0,16.0,1,30,-2,144,-2,6,9
1698072544653,1927,2012,0.45,3,1.37,2.0,27.0,17.0,1,0,-2,328,-2,12,11
1698072544654,1759,2013,0.5,3,1.94,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544655,1759,2014,0.69,3,2.13,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544656,1721,2015,0.48,3,2.0,2.0,52.0,14.0,1,0,-2,56,-2,3,6
1698072544656,1759,2015,0.48,3,2.02,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544657,1721,2016,0.32,3,2.0,2.0,52.0,14.0,1,0,-2,56,-2,3,6
1698072544657,1759,2016,0.32,3,1.99,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544658,1759,2017,0.51,2,1.99,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544659,1759,2018,0.65,2,1.95,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544660,1831,2019,0.35,3,1.53,6.0,3.0,16.0,1,4,-2,392,-2,3,9
1698072544660,1759,2019,0.35,3,2.01,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544661,1759,2020,0.72,3,2.04,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544662,1759,2021,0.57,3,2.0,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544663,1759,2022,0.37,3,1.94,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544664,1759,2023,0.39,3,1.91,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544665,1759,2024,0.46,3,1.94,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544666,65535,2025,0.34,3,1.51,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072544666,1759,2025,0.34,3,2.05,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544667,1759,2026,1.1,3,2.09,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544669,1759,2028,0.65,3,1.93,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544670,1759,2029,0.54,3,1.96,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544670,65534,2029,0.54,3,1.49,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072544671,1759,2030,0.96,3,1.9,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544671,1759,2030,0.96,3,1.96,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072544672,1759,2031,0.39,3,1.96,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544673,1759,2032,0.51,3,1.92,0.0,46.0,18.0,1,30,-2,88,-2,2,8
1698072544674,1759,2033,0.6,3,1.9,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544675,1759,2034,0.48,3,1.87,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072544676,1831,2035,0.73,3,1.52,6.0,3.0,16.0,1,4,-2,392,-2,3,9
1698072544676,1759,2035,0.73,3,2.0,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544677,1927,2036,0.57,3,1.54,0.0,27.0,17.0,1,2,-2,72,-2,2,11
1698072544677,1759,2036,0.57,3,1.98,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544678,1927,2037,0.64,3,1.43,0.0,27.0,17.0,1,2,-2,72,-2,2,11
1698072544678,1759,2037,0.64,3,1.95,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544679,1927,2038,0.8,3,1.38,0.0,27.0,17.0,1,2,-2,72,-2,2,11
1698072544679,1759,2038,0.8,3,1.99,0.0,46.0,18.0,1,30,-2,88,-2,2,8
1698072544680,1927,2039,0.63,2,1.47,0.0,27.0,17.0,1,2,-2,72,-2,2,11
1698072544681,1759,2040,0.46,3,1.89,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544681,1927,2040,0.46,3,1.46,0.0,27.0,17.0,1,2,-2,72,-2,2,11
1698072544682,1927,2041,0.75,2,1.47,0.0,27.0,17.0,1,2,-2,72,-2,2,11
1698072544683,1759,2042,0.47,3,2.07,0.0,46.0,18.0,1,5,-2,72,-2,1,8
1698072544683,1927,2042,0.47,3,1.39,0.0,27.0,17.0,1,2,-2,72,-2,2,11
1698072544684,1759,2043,0.88,3,1.93,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544684,1927,2043,0.88,3,1.38,0.0,27.0,17.0,1,2,-2,72,-2,2,11
1698072544685,1759,2044,0.7,3,1.85,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544685,1927,2044,0.7,3,1.4,0.0,27.0,17.0,1,2,-2,72,-2,2,11
1698072544686,1927,2045,0.66,3,1.69,0.0,27.0,17.0,1,14,-2,1256,-2,5,11
1698072544686,65535,2045,0.66,3,1.59,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072544687,1759,2046,0.8,2,2.01,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544688,1759,2047,0.44,3,2.04,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544690,65534,2049,0.23,3,1.45,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072544690,1927,2049,0.23,3,1.49,0.0,27.0,17.0,1,12,-2,776,-2,4,11
1698072544690,1759,2049,0.23,3,1.86,0.0,46.0,18.0,1,2,-2,144,-2,3,8
1698072544691,1759,2050,0.66,2,2.09,0.0,46.0,18.0,1,1,-2,144,-2,4,8
1698072544692,1759,2051,0.35,2,2.13,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544693,1759,2052,0.36,2,1.93,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544694,1927,2053,0.53,3,1.38,6.0,27.0,17.0,1,0,-2,56,-2,3,11
1698072544694,1759,2053,0.53,3,1.96,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544695,1759,2054,0.35,3,1.92,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544695,1927,2054,0.35,3,1.48,6.0,27.0,17.0,1,0,-2,56,-2,3,11
1698072544696,1759,2055,0.4,3,2.08,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072544696,1759,2055,0.4,3,1.94,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544697,1927,2056,0.4,3,1.43,0.0,27.0,17.0,1,12,-2,776,-2,4,11
1698072544697,1759,2056,0.4,3,2.03,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544699,1759,2058,0.26,2,2.03,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544700,1927,2059,0.32,3,1.57,0.0,27.0,17.0,1,17,-2,968,-2,3,11
1698072544700,1759,2059,0.32,3,2.0,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544701,1759,2060,0.48,2,2.13,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544702,1759,2061,0.63,2,1.95,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544703,1759,2062,0.55,3,1.97,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544705,1759,2064,0.46,3,1.98,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544705,1927,2064,0.46,3,1.53,6.0,27.0,17.0,1,0,-2,224,-2,9,11
1698072544706,65535,2065,0.55,3,1.6,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072544706,1759,2065,0.55,3,2.42,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544707,1759,2066,0.99,2,2.04,0.0,46.0,18.0,1,1,-2,144,-2,4,8
1698072544708,1759,2067,0.69,2,1.94,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072544710,65534,2069,0.2,2,1.51,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072544711,1759,2070,0.71,2,1.92,0.0,46.0,18.0,1,30,-2,120,-2,3,8
1698072544712,1759,2071,0.38,2,2.09,0.0,46.0,18.0,1,2,-2,144,-2,3,8
1698072544713,1759,2072,0.44,3,2.04,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544714,1759,2073,0.69,2,2.02,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544715,1759,2074,0.33,2,1.97,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544716,1759,2075,0.43,3,2.12,0.0,46.0,18.0,1,30,-2,72,-2,5,8
1698072544717,1759,2076,0.99,3,2.31,0.0,46.0,18.0,1,31,-2,72,-2,3,8
1698072544717,1927,2076,0.99,3,1.55,0.0,27.0,17.0,1,16,-2,904,-2,3,11
1698072544718,1759,2077,0.68,3,2.12,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544719,1759,2078,0.44,2,2.11,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544720,1759,2079,0.38,2,2.05,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544721,65535,2080,0.69,3,1.75,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072544721,1759,2080,0.69,3,2.19,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544722,1759,2081,0.69,3,2.13,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072544722,1759,2081,1.45,3,2.18,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544723,1759,2082,1.68,3,2.18,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544724,1759,2083,0.4,3,2.01,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544725,1759,2084,0.8,3,2.15,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544725,1927,2084,0.8,3,1.61,0.0,27.0,17.0,1,30,-2,904,-2,3,11
1698072544726,1759,2085,0.49,3,2.22,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544726,65535,2085,0.49,3,1.79,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072544727,1759,2086,0.74,2,2.5,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544728,1759,2087,0.58,2,2.13,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544729,1759,2088,0.6,2,2.18,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544730,65534,2089,0.47,2,1.71,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072544730,1759,2089,0.47,2,2.28,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544731,1759,2090,0.6,2,2.29,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544732,1759,2091,0.39,2,2.43,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544734,1759,2093,0.79,3,2.13,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544735,1759,2094,0.47,2,2.22,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544736,1759,2095,0.35,2,2.32,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544737,1759,2096,0.54,2,2.29,0.0,46.0,18.0,1,2,-2,144,-2,3,8
1698072544738,1759,2097,0.32,2,2.36,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072544740,1759,2099,0.36,3,2.37,6.0,46.0,18.0,1,5,-2,2088,-2,12,8
1698072544740,1759,2099,0.36,3,2.44,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544741,1759,2100,2.11,2,2.29,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544742,1759,2101,0.68,3,2.55,0.0,46.0,18.0,1,2,-2,176,-2,4,8
1698072544743,1759,2102,0.52,3,2.53,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072544744,1759,2103,0.58,3,2.44,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544745,1759,2104,0.63,3,2.32,0.0,46.0,18.0,1,2,-2,144,-2,3,8
1698072544746,1759,2105,0.33,3,2.59,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544746,65535,2105,0.33,3,1.89,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072544747,1759,2106,0.9,3,2.39,0.0,46.0,18.0,1,5,-2,72,-2,1,8
1698072544748,1759,2107,0.78,3,2.55,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544748,1759,2107,0.78,3,2.58,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072544749,1759,2108,0.5,3,2.34,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544750,1759,2109,0.51,3,2.57,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544751,1759,2110,0.88,3,2.5,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544752,1759,2111,0.57,3,2.61,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544753,1759,2112,0.48,3,2.65,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544754,1759,2113,0.86,3,2.54,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544755,1759,2114,0.76,3,2.48,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544756,1759,2115,0.75,3,2.69,0.0,46.0,18.0,1,4,-2,120,-2,2,8
1698072544757,1759,2116,0.94,3,2.35,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544758,1759,2117,0.51,3,2.28,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544759,1759,2118,0.58,3,2.26,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544760,1759,2119,0.97,3,2.09,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544761,1759,2120,0.54,3,2.09,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544762,1759,2121,0.69,2,2.33,0.0,46.0,18.0,1,4,-2,120,-2,2,8
1698072544763,1759,2122,0.43,2,2.17,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544766,1759,2125,0.38,3,2.33,0.0,46.0,18.0,1,4,-2,120,-2,2,8
1698072544766,65535,2125,0.38,3,1.79,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072544767,1759,2126,0.87,3,2.1,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544768,1759,2127,0.54,3,2.21,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072544769,1759,2128,0.84,3,2.04,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544770,65534,2129,0.78,3,1.48,2.0,0.0,0.0,1,1,-2,56,-2,6,2
1698072544770,1759,2129,0.78,3,2.11,0.0,46.0,18.0,1,1,-2,88,-2,3,8
1698072544771,1759,2130,0.59,3,1.87,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072544772,1759,2131,0.53,3,2.05,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072544773,1759,2132,0.47,2,1.94,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544774,1759,2133,0.62,3,2.07,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544774,1759,2133,0.62,3,2.11,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072544775,1759,2134,0.48,3,1.99,0.0,46.0,18.0,1,3,-2,176,-2,3,8
1698072544776,1759,2135,0.46,3,2.1,0.0,46.0,18.0,1,3,-2,176,-2,3,8
1698072544777,1759,2136,0.84,3,1.99,0.0,46.0,18.0,1,6,-2,176,-2,2,8
1698072544778,1759,2137,0.48,3,1.98,0.0,46.0,18.0,1,5,-2,224,-2,3,8
1698072544779,1759,2138,0.48,3,1.97,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072544781,1759,2140,0.41,3,1.98,0.0,46.0,18.0,1,3,-2,104,-2,2,8
1698072544782,1759,2141,0.55,2,2.05,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544784,1759,2143,0.41,3,1.94,0.0,46.0,18.0,1,3,-2,176,-2,3,8
1698072544786,65535,2145,0.52,3,1.52,2.0,0.0,0.0,1,6,-2,176,-2,3,3
1698072544786,1759,2145,0.52,3,2.11,0.0,46.0,18.0,1,30,-2,176,-2,3,8
1698072544787,1759,2146,0.85,3,2.01,0.0,46.0,18.0,1,0,-2,120,-2,5,8
1698072544788,1759,2147,0.49,3,1.99,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544789,1759,2148,0.47,3,2.01,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544790,1759,2149,0.45,3,1.97,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544791,1759,2150,0.49,3,1.91,0.0,46.0,18.0,1,31,-2,72,-2,3,8
1698072544792,1759,2151,0.5,3,2.0,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544794,1759,2153,0.42,3,1.97,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544796,1759,2155,0.42,2,2.04,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544797,1759,2156,0.34,2,1.91,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544798,1759,2157,0.42,2,2.0,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544799,1759,2158,0.41,2,2.0,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544800,1759,2159,0.32,3,2.04,6.0,46.0,18.0,1,0,-2,56,-2,3,8
1698072544800,1759,2159,0.32,3,1.98,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544801,65535,2160,0.23,3,1.51,2.0,0.0,0.0,1,11,-2,376,-2,33,3
1698072544801,1759,2160,0.23,3,2.02,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544802,1759,2161,1.15,2,2.06,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544803,1759,2162,0.86,3,2.02,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544804,1759,2163,0.39,2,1.76,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544805,1759,2164,0.33,2,1.92,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544806,65535,2165,0.44,3,1.54,2.0,0.0,0.0,1,6,-2,176,-2,6,3
1698072544806,1759,2165,0.44,3,2.13,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544807,1759,2166,0.51,2,1.98,0.0,46.0,18.0,1,2,-2,72,-2,2,8
1698072544808,1759,2167,0.35,2,1.86,0.0,46.0,18.0,1,30,-2,72,-2,2,8
